ASN,Name
22211,"INTERNAP-FCP - Internap Corporation"
22264,"BLACKMESH - BlackMesh Inc."
22275,"SECURENET-SYSTEMS - Securenet Systems, Inc."
22302,"INOC - INOC, LLC"
22363,"PHMGMT-AS1 - Powerhouse Management, Inc."
22384,"NATIONALNET-1 - Total Server Solutions L.L.C."
22407,"Acesso a Internet Rápido Ltda."
22437,"CORESITE-SPARE - CoreSite"
22458,"NETSOURCE - NetSource Communications, Inc."
22468,"HOST-1UP - Host 1Up"
22489,"CASTLE-ACCESS - Castle Access Inc"
22552,"ESITED - eSited Solutions"
22571,"DATABANK-MCI - DataBank Holdings, Ltd."
22606,"EXACT-7 - Salesforce.com, Inc."
22611,"IMH-WEST - InMotion Hosting, Inc."
22612,"NAMECHEAP-NET - Namecheap, Inc."
22616,"ZSCALER-SJC1 - ZSCALER, INC."
22653,"GLOBALCOMPASS - Cyber Wurx LLC"
22658,"EARTHNET - Earthnet, Inc."
22676,"TELENTIA - Micfo, LLC."
22720,"RACKSPACE-AUS - Rackspace Hosting"
22769,"DDOSING-BGP-NETWORK - DDOSING NETWORK"
22781,"RBLHST - Strong Technology, LLC."
22822,"LLNW - Limelight Networks, Inc."
22878,"ASACENET1 - ACENET, INC."
22900,"ITRON - ITRON INC."
22903,"EDGE-HOSTING - Databank Holdings, Ltd"
22915,"FUTUREQUEST-INC - FutureQuest, Inc."
23033,"WOW - Wowrack.com"
23052,"IHOST-SOLUTIONS-1 - PleskLogin Net"
23108,"QUANTACT - Quantact Hosting Solutions, Inc."
23273,"SBWH - Santa Barbara Web Hosting, Inc."
23295,"NSWL-3-23295 - Northern Skies Wireless LLC"
23338,"ASN-DCS-01 - DCS Pacific Star, LLC"
23342,"UNITEDLAYER - Unitedlayer, Inc."
23352,"SERVERCENTRAL - Server Central Network"
23354,"ECHOSTAR-CO - Echostar Purchasing Corporation"
23359,"WLNYASN - WLNY-TV Inc"
23454,"AKAMAI-AS - Akamai Technologies, Inc."
23470,"RELIABLESITE - ReliableSite.Net LLC"
23522,"ASN-HRNET - GigeNET"
23535,"HOSTROCKET - HostRocket.com, Inc."
23596,"EDNSKR-KR - Korea Internet Security Agency"
23600,"GDNSKR-KR - Korea Internet Security Agency"
23633,"LOCAL-IX - Niigata Communication Service"
23635,"CRCC - CRCCMedia Co.,ltd"
23637,"BI-CDN-IX - Equinix Jpapan Enterprise K.K."
23650,"CHINANET-JS-AS-AP - AS Number for CHINANET jiangsu province backbone"
23652,"XLR8-TRANSIT1-AS - XLR8 is an ISP in Australia proving direct internet access"
23660,"CCTLD-PH-AS - PH CCTLD"
23661,"CLARAONLINE - CLARA ONLINE, Inc."
23734,"NETROUTINGINC-AS-AP - Netrouting Inc"
23747,"IIHPL-AS-AP - Intelligent IP Hosting Pty Ltd"
23794,"BMCDN - Club iT Corporation"
23824,"FUTURE - Future Spirits Co.,Ltd."
23858,"XTOM-AS-AU - xTom"
23864,"SINGAREN-GIX-IHPC-AS-AP - Singapre Advance Research and Education Network - National Grid Office - IHPC"
23881,"UDOMAIN-AS-AP - UDomain Web Hosting Company Ltd"
23884,"PROENNET-AS - Proen Corp Public Company Limited."
24000,"LIHGL-AS-AP - 24.hk global BGP"
24021,"APNICRANDNET-TUI-AU - TUI experiment"
24085,"QTSC-AS-VN - Quang Trung Software City Development Company"
24192,"DIGIWEB-NET-NZ-AP - Digiweb New Zealand Limited,"
24195,"DHECYBER-AS-ID - PT. Dhecyber Flow Indonesia"
24220,"HOSTCENTRAL-AS-AP - Hostcentral"
24270,"CRC-KCC - CRC Solutions Corp.,"
24282,"KIR - KAGOYA JAPAN Inc."
24322,"HOSTLINK-AS-AP - HostLink"
24381,"FASTHIT-AS-AP - Web Hosting and Colocation Services"
24429,"TAOBAO - Zhejiang Taobao Network Co.,Ltd"
24446,"NETREGISTRY-AS-AP - NetRegistry Pty Ltd."
24459,"NETVALUE-AS-AP - NetValue Ltd"
24466,"HDNETNZ - hd.net.nz"
24482,"SGGS-AS-AP - SG.GS"
24541,"HOSTAWAYPTYLTD-AS-AP - HostAway Pty Ltd"
24549,"LAYER-AS-AP - Layerstack Limited"
24558,"AVBIHNET-AS-IN - Internet Hosting Service Provider to the Aditya"
24611,"DCLUX-AS - Datacenter Luxembourg S.A."
24642,"NL-CAVEO - Caveo Internet BV"
24679,"SSERV-AS - Hostway Deutschland GmbH"
24700,"PARITETWEB-AS - Yes Networks Unlimited Ltd"
24723,"ATMAN-OFFICE-INTERNET-AS - ATM S.A."
24724,"ATMAN-FOREIGN-AS - ATM S.A."
24725,"ASN-HM - LLC &quot;Hostmaster&quot;"
24748,"THINX_POLAND - ATM S.A."
24768,"ALMOUROLTEC - ALMOUROLTEC SERVICOS DE INFORMATICA E INTERNET LDA"
24785,"JOINTTRANSIT-AS - Broadband Hosting B.V"
24806,"INTERNET-CZ - INTERNET CZ, a.s."
24851,"UK-NETCETERA - Netcetera Ltd."
24875,"NOVOSERVE-AS - NovoServe B.V."
24898,"IP-EXCHANGE2 - QSC AG"
24931,"DEDIPOWER - Pulsant Limited"
24935,"ATE-AS - AVENIR TELEMATIQUE SAS"
24936,"RIM2000M-AS - LLC Management Company &quot;Svyaz&quot;"
24940,"HETZNER-AS - Hetzner Online GmbH"
24958,"TBSH - The Bunker Secure Hosting Ltd"
24961,"MYLOC-AS - myLoc managed IT AG"
24971,"MASTER-AS - Master Internet s.r.o."
24973,"KOMPLEX-AS - KONTENT GmbH"
24989,"IXEUROPE-DE-FRANKFURT-ASN - Equinix (Germany) GmbH"
24994,"GENESYS-AS - genesys informatica srl"
24997,"GE-CDN-AS - Caucasus digital network"
25048,"DSNET - DSNET Ltd"
25063,"SWERK-AUSTRIA - S.WERK GMBH"
25108,"IOMART-APAC-AS - IOMART HOSTING LIMITED"
25116,"GAZDUIRE-WEB - Gazduire Web SRL"
25128,"HOSTWAY-TH-AS - Hostway Deutschland GmbH"
25151,"CYSO-AS - Cyso Group B.V."
25163,"NG-NIGERIA-AS - 21 st Century Technologies Limited"
25188,"INTERMEDIA-AS - Intermedia, Ltd"
25193,"MAETOK-UA-AS - M'yalyk Oleksandr Nychyporovych PP"
25234,"GLOBE-AS - ACTIVE 24, s.r.o."
25260,"QUALITYHOSTING-AS - QualityHosting AG"
25264,"AADP - Afagh Andish Dadeh Pardis Co. Ltd"
25277,"POSLUH - POSLuH d.o.o, za informaticke usluge i trgovinu"
25369,"BANDWIDTH-AS - Hydra Communications Ltd"
25379,"PEKITEL-AS - PEKITEL Ltd."
25444,"NAFHQLV-AS - Headquarters of National Armed Forces Republic of Latvia"
25459,"NEDZONE-AS - NedZone Internet BV"
25491,"ASBASIC - Basic ISP s.a.r.l."
25504,"CRONON-AS - Vautron Rechenzentrum AG"
25516,"INIT-AS - init AG fuer digitale Kommunikation"
25532,"MASTERHOST-AS - LLC &quot;MASTERHOST&quot;"
25542,"DENIT-AS - Netspider Group B.V."
25577,"C4L-AS - IDE Group Connect Limited"
25593,"LINKBYNET-AS - LinkByNet S.A.S."
25605,"SCANSAFE - SCANSAFE SERVICES LLC"
25634,"DTI-ATL - DOCUMENT TECHNOLOGIES, LLC"
25642,"SPIDERHOST - The Frohman Group Inc."
25653,"FORTRESSITX - FortressITX"
25697,"UPCLOUDUSA - UpCloud USA Inc"
25780,"HUGESERVER-NETWORKS - HugeServer Networks, LLC"
25820,"IT7NET - IT7 Networks Inc"
25832,"Cia. de Processamento de Dados do Estado da Bahia"
25864,"ZAYO-CLOUD-TOR01 - Latisys-Irvine, LLC"
25926,"HOSTUS-SOLUTIONS-LLC - HostUS"
25991,"BENDIXCVS - Bendix Commerical Vehicle Systems"
26008,"AKAMAI-NOMINUM-ASN - Akamai Technologies, Inc."
26135,"NETGAIN-TECHNOLOGY - Netgain Technology, LLC"
26277,"PREMIANET - Las Vegas NV Datacenter"
26337,"OIS1 - Oso Grande IP Services, LLC"
26338,"HYVE-MANAGED-HOSTING - Hyve Managed Hosting Corp Inc"
26347,"DREAMHOST-AS - New Dream Network, LLC"
26481,"REBEL-HOSTING - Rebel Hosting"
26484,"IKGUL-26484 - Internet Keeper Global"
26496,"AS-26496-GO-DADDY-COM-LLC - GoDaddy.com, LLC"
26623,"TECNOLOGIACHILE.COM LTDA (TCHILE.COM)"
26658,"HENGTONG-IDC-LLC - HT"
26689,"LIGHTPOINT-COMMUNICATIONS - LIGHTPOINT COLOCATION &amp; HOSTING LLC"
26753,"IN2NET-NETWORK - In2net Network Inc."
26769,"BANDCON - Bandcon"
26832,"RICAWEBSERVICES - Rica Web Services"
26914,"SYNOPTEK - FusionStorm"
26978,"QTS-PHX - Quality Technology Services, LLC"
26981,"GASLIGHT - Gaslight Media"
26994,"DATABANK-MSP - DataBank Holdings, Ltd."
27175,"ATNETHOST-AS02 - AtNetHost LLC"
27176,"DATAWAGON - DataWagon LLC"
27223,"LOATHING - Bare Metal Hosting"
27229,"WEBHOST-ASN1 - Webhosting.Net, Inc."
27257,"WEBAIR-INTERNET - Webair Internet Development Company Inc."
27267,"NETACTUATE - NetActuate, Inc"
27272,"Q9-AS-CAL3 - Q9 Networks Inc."
27325,"CORENAP-AS - zColo"
27357,"RACKSPACE - Rackspace Hosting"
27382,"COLOSPACE - ColoSpace, Inc."
27411,"LEASEWEB-USA-CHI-11 - Leaseweb USA, Inc."
27413,"NTHL - NETWORK TRANSIT HOLDINGS LLC"
27471,"SYMN - NortonLifeLock Inc."
27482,"AECP-AS - American Eagle Computer Products, Inc."
27582,"AS-TIERP-27582 - TierPoint, LLC"
27589,MOJOHOST
27597,"SITESERVER-IDC1 - Siteserver, Inc."
27614,"ELDERHOSTEL - Elderhostel, Inc."
27640,"GIGASNET-AS - GIGAS HOSTING USA, LLC"
27647,"WEEBLY - Weebly, Inc."
27659,"Ingeniería e Informática Asociada Ltda (IIA Ltda)"
27678,"NIC Chile"
27680,"TELEFONICA MOVIL DE CHILE S.A."
27715,"Locaweb Serviços de Internet S/A"
27823,Dattatec.com
27900,"Platinum Enterprises S.A. de C.V"
27956,"Cyber Cast International, S.A."
28099,"iHosting Servicios Internet Ltda."
28101,"NC IT SRL"
28122,"Verizon Media do Brasil Internet Ltda."
28127,"Cambridge Telecomunicações Ltda."
28128,"Infolic Comercial de Informatica Ltda."
28136,"SPACnet - Projetos Avançados em Computação"
28150,"CDT Network Ltda"
28174,"A REDE SERVIÇOS DE INFORMÁTICA LTDA"
28177,"NETWORKBRASIL Ltda."
28209,"Under Servicos de Internet Ltda"
28216,"Host One Servicos de Internet Ltda"
28218,"Tv Cabo de Presidente Venceslau S/S Ltda. EPP"
28278,"TELLFREE BRASIL TELEFONIA IP S.A."
28299,"IPV6 Internet Ltda"
28333,"Local Datacenter Soluções em Comunicação Ltda."
28342,"IMICRO PROVEDORES DE INTERNET LTDA"
28346,"IB TELECOMUNICAÇÕES LTDA"
28419,"Señal Interactiva, S.A De C.V"
28504,"Network Information Center México S.C."
28584,"Netwizard Informatica Ltda"
28592,"FastSoft Informatica Ltda"
28595,"GetNet Adquirência e Serviços para Meios de Pagame"
28626,"Dimension Data Brasil Tecnologia da Informacao"
28647,"GIGA TV LTDA - EPP"
28666,"HOSTLOCATION LTDA"
28707,"STUART-AS - Kangaroot BVBA"
28747,"EASYHOST-COLO-AS - Easyhost BVBA"
28753,"LEASEWEB-DE-FRA-10 - Leaseweb Deutschland GmbH"
28762,"AWAX-AS - Filanco LLC"
28824,"ASN-HATTELAND - Jakob Hatteland Solutions AS"
28855,"OCTOPUCE-AS - Octopuce s.a.r.l."
28878,"SIGNET-AS - Signet B.V."
28907,"MIROHOST - Internet Invest Ltd."
28920,"CALL27-AS - Call27 Telecommunications Ltd"
28924,"INTEGRITY-HU-AS - INTEGRITY Informatics Ltd."
28997,"NEDCOMP-AS - Nedcomp Hosting B.V."
29014,"SCALEUP - ScaleUp Technologies GmbH &amp; Co. KG"
29017,"GYRON - Gyron Internet Ltd"
29024,"BALLOU-AS - Ballou Internet Services AB"
29027,"CHAWICH - CHAWICH GROUP LTD"
29028,"COMPUKOS-AS - DirectVPS B.V."
29066,"VELIANET-AS - Host Europe GmbH"
29067,"UATLD-AS - LLC &quot;Hostmaster&quot;"
29073,
29076,"CITYTELECOM-AS - Filanco LLC"
29097,"HOSTPOINT-AS - Hostpoint AG"
29119,"SERVIHOSTING-AS - ServiHosting Networks S.L."
29132,"IMAGEWORLD-AS - Easylinehost Finland Oy"
29134,"IGNUM-AS - Ignum s.r.o."
29140,"HOSTSERVER-AS - Hostserver GmbH"
29141,"BKVG-AS - Bradler &amp; Krantz GmbH &amp; Co. KG"
29169,"GANDI-AS - GANDI SAS"
29182,"THEFIRST-AS - JSC The First"
29222,"INFOMANIAK-AS - Infomaniak Network SA"
29262,"IDEALHOSTING - Ideal Hosting Teknoloji A.S."
29278,"DENINET-HU-AS - Deninet KFT"
29302,"HSI-EUROPE - Hosting Services Inc"
29311,"SOLVINITY-NL - Solvinity B.V."
29331,"FDC-NETWORK - Forsikringens Datacenter A/S"
29354,"PCE-NET-ASN - PCE-Net Personal Computer Equipment and Networking GmbH"
29401,"SUPERNETWORKSK-AS - SuperNetwork s.r.o."
29405,"VNET-AS - VNET a.s."
29423,"GRIDSCALE - gridscale GmbH"
29435,"IPOWER-AS - @iPower N.V."
29447,"TIF-AS - ONLINE S.A.S."
29452,"SECURA-AS - Secura Hosting Ltd"
29465,"VCG-AS - MTN NIGERIA Communication limited"
29486,"WEBHUSET-AS - Host Europe GmbH"
29522,"KEI - KEI.PL Sp. z o.o."
29550,"SIMPLYTRANSIT - Simply Transit Ltd"
29551,"HGCOMP-ASN - Aixit GmbH"
29597,"X-NETWORK-AS - X-Net Ltd"
29608,"WAN2MANY-AS - Absolight"
29636,"CATALYST2-AS - catalyst2 Services Limited"
29656,"CCBILL-EU - PHOENIX NAP, LLC."
29686,"PROBENETWORKS-AS - Probe Networks"
29691,"NINE - Nine Internet Solutions AG"
29713,"ELIA-60 - Reliable Hosting Services"
29748,"QTS-ASH - Quality Technology Services, LLC"
29752,"ZENLINK - Zenlayer Inc"
29761,"AS-QUADRANET - QuadraNet Enterprises LLC"
29763,
29789,"REFLECTED - Reflected Networks, Inc."
29791,"VOXEL-DOT-NET - Internap Corporation"
29802,"HVC-AS - HIVELOCITY, Inc."
29838,"AMC - Atlantic Metro Communications II, Inc."
29854,"WESTHOST - WestHost, Inc."
29863,"LATISYS-DENVER - Latisys-Denver, LLC"
29869,"DOTBLOCK-3 - HostRocket.com, Inc."
29873,"BIZLAND-SD - The Endurance International Group, Inc."
29883,"AS-IHS - Internet Hosting Servers"
29889,"FSNET-1 - Fast Serv Networks, LLC"
29962,"DWNI-B-NETWORK - Digital West Networks, Inc."
30081,"CACHENETWORKS - CacheNetworks, Inc."
30083,"AS-30083-GO-DADDY-COM-LLC - GoDaddy.com, LLC"
30152,"BEYOND-HOSTING - Beyond Hosting, LLC"
30176,"AS-PRIORITYCOLO - Priority Colo Inc"
30216,"STARMAX - StarMax Corporation"
30235,"TWINSERVERS - Twinservers Hosting Solutions Inc."
30282,"AS-INAPCDN-OCY - Internap Corporation"
30315,"ASN-THEPLANET-3 - SoftLayer Technologies Inc."
30361,"SWIFTWILL2 - Swiftwill, Inc."
30380,"IPOWER-2 - The Endurance International Group, Inc."
30447,"INFB2-AS - InternetNamesForBusiness.com"
30455,"HOSTVENOM-LLC - HostVenom LLC"
30475,"WEHOSTWEBSITES-COM - Handy Networks, LLC"
30496,"AS-TIERP-30496 - TierPoint, LLC"
30500,"WOLFPAWSERVICES - Wolfpaw Data Centres Inc"
30602,"ISPRIME - ISPrime, Inc."
30633,"LEASEWEB-USA-WDC - Leaseweb USA, Inc."
30636,"INTERNAP-BLK6 - Internap Corporation"
30652,"JACKHENRY-4 - Jack Henry &amp; Associates, Inc."
30665,"JACKHENRY-5 - Jack Henry &amp; Associates, Inc."
30693,"ASBLOCK-30693 - Eonix Corporation"
30715,"Q9-AS-KML1 - Q9 Networks Inc."
30781,"JAGUAR-AS - Jaguar Network SAS"
30785,"RADIK-AS - Radik BV"
30811,"EPISERVER_AS - EPiServer AB"
30823,"COMBAHTON - combahton GmbH"
30849,"HOST-AS - Research-and-production company Host Ltd"
30860,"YURTEH-AS - Virtual Systems LLC"
30870,"TRANS-IX-AS - Trans-IX B.V."
30878,"LEASEWEB-DE - Leaseweb Deutschland GmbH"
30889,"WAYCOM-AS - Waycom International (SASU)"
30900,"WEBWORLD-AS - Sternforth Ltd."
30962,"COMTRANCE-AS - comtrance GmbH"
30968,"INFOBOX-AS - OOO &quot;National Telecommunications&quot;"
30998,"NAL-AS - Netcom Africa Limited"
31000,"ASN-FUJILINE - Trade House &quot;Inet&quot; Ltd"
31016,"KOVALKOV-AS - PE Kovalkov Oleg Anatolyevych"
31034,"ARUBA-ASN - Aruba S.p.A."
31052,"EXIGO - Exigo AG"
31083,"TELEPOINT - Telepoint Ltd"
31100,"SYNNET-WE - Host Europe GmbH"
31103,"KEYWEB-AS - Keyweb AG"
31132,"RESOMATIQUE - ADISTA SAS"
31147,"INLINE-AS - Inline Internet Online Dienste GmbH"
31178,"CELEONET - Celeonet SAS"
31229,"PL-BEYOND-AS - Fotigo.pl Sp. z o.o."
31240,"HT-SYSTEMS-AS - ZAO &quot;Hosting Telesystems&quot;"
31244,"MYSERVER-MEDIA-AS - MY SERVER MEDIA SRL"
31283,"FASTHOST-AS - IP-Only Networks AS"
31333,"VOLLMAR-AS - Hosting.de GmbH"
31345,"MAGISTRAL2-AS - Business Network Ltd"
31378,"MEDIA-INET-AS - Media Internet Technologies LTD"
31383,"NEDERLANDNET-AS - Computel Standby BV"
31400,"ACCELERATED-IT - Accelerated IT Services &amp; Consulting GmbH"
31446,"BETANDWIN2-AS - bwin.party services (Austria) GmbH"
31463,"FOURD-AS - 4D Data Centres Limited"
31472,"VOICEHOST - VoiceHost Ltd"
31477,"DUOCAST-AS - Duocast B.V."
31486,"VERITEKNIK - VERITEKNIK BILISIM BASIN VE YAYIN LIMITED SIRKETI"
31504,"SVT-COM-AS - SVT-COM LTD"
31555,"GROUPEMIT-AS - Zayo France SAS"
31587,"AHN - AHN s.a.r.l"
31590,"RACKHOSTING-AS - Rackhosting.com ApS"
31624,"VFMNL-AS - Verotel International B.V."
31639,"FI-PLANEETTA-ANYCAST - Planeetta Internet Oy"
31653,"FILNET-AS - Filnet, Serveis i comunicacions, SL"
31659,"BELOW-ZERO - Below Zero Hosting Ltd."
31673,"UNISERVER-AS - Uniserver Internet B.V."
31698,
31703,"INTERMAX-AS - Mobil-group ltd"
31708,"COREIX-UK-AS - Coreix Ltd"
31727,"NODE4-AS - Node4 Limited"
31795,"CORESITEDTLA - LeadsMarket.com LLC"
31815,"MEDIATEMPLE - Media Temple, Inc."
31863,DACEN-2
31981,"BLUETOWERHOSTING-ASN - BlueTower Hosting LLC"
32015,"ONYXLIGHT - OnyxLight Communications, Inc."
32083,"OMNISPRING - Omnispring, LLC"
32097,"WII - WholeSale Internet, Inc."
32164,"SECURED-SERVERS - SECURED SERVERS LLC"
32181,"ASN-GIGENET - GigeNET"
32184,"ANY2-RS-EAST - CoreSite"
32242,"ULTRA-KING - Ultra Kings Limited"
32244,"LIQUIDWEB - Liquid Web, L.L.C"
32275,"UWH - Unified Webhosting, Inc."
32306,"FALCKUSAAS - Falck USA, Inc."
32338,"HOSTISERVER - Hostiserver Ltd"
32374,"NUCLEARFALLOUT-LAX - Nuclearfallout Enterprises, Inc."
32388,"ITHS-ASN-002 - IT Hosting Services, LLC."
32400,"HWSERVICES-32400 - Hostway Services, Inc."
32475,"SINGLEHOP-LLC - SingleHop LLC"
32489,"AMANAHA-NEW - Amanah Tech Inc."
32613,"IWEB-AS - iWeb Technologies Inc."
32647,"CRUCIALWEBHOST - Crucial Web Hosting, Ltd."
32708,"ROOTNETWORKS - Root Networks, LLC"
32740,"SLIQUA - Sliqua Enterprise Hosting, Inc."
32748,"STEADFAST - Steadfast"
32751,"NUCLEARFALLOUT-SEA - Nuclearfallout Enterprises, Inc."
32767,"SAPIOTERRA - SAPIOTERRA, LLC"
32780,"HOSTINGSERVICES-INC - Hosting Services, Inc."
32787,"PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK - Akamai Technologies, Inc."
32869,"SILVERSTAR-NET - Silver Star Telecom, LLC"
32875,"VIRPUS - Wowrack.com"
32882,"ASN-CENTRILOGIC-USVI - Centrilogic, Inc."
32911,"DEDIPOWERUSA - Pulsant LTD"
32915,"KATTARE - Kattare Internet Services"
32921,ZSCALER-NEWYORK
32952,"ZC38-AS2 - zColo"
33007,"KWIC-AS - NCS Technologies"
33055,"BCC-65-182-96-0-PHX - Brinkster Communications Corporation"
33070,RMH-14
33083,"AXCELX-NET - AxcelX Technologies LLC"
33139,"CANACA-210 - Canaca-com Inc."
33182,"DIMENOC - HostDime.com, Inc."
33208,"EPIC-HOSTING-3 - Epic Hosting, LLC"
33211,"RISINGNET - RisingNet, LLC"
33227,"BLUEBRIDGE-NETWORKS - Blue Bridge Networks"
33251,"AS-TIERP-33251 - TierPoint, LLC"
33260,"HOSTASAURUS - Miva Merchant, Inc."
33302,"ONS-COS - Data 102, LLC"
33322,"NDCHOST - Network Data Center Host, Inc."
33330,"CLOUDRADIUM-ASN - CloudRadium L.L.C"
33333,"AWKNET-INC - Awknet Communications, Inc."
33387,"NOCIX - DataShack, LC"
33432,"INFB3-AS - InternetNamesForBusiness.com"
33438,"HIGHWINDS2 - Highwinds Network Group, Inc."
33439,"NEW-DC-IN-EQUINIX-NY4 - Rackspace Hosting"
33480,"WEBWERKSAS1 - Web Werks"
33494,"IHNET - IHNetworks, LLC"
33552,"FLUIDHOSTING - Fluid Hosting LLC"
33569,"ALLHOSTSHOP - ALLHOSTSHOP.COM"
33597,"ATLANTIC-METRO-COMMUNICATIONS-II-INC - Atlantic Metro Communications II, Inc."
33693,"AS-TIERP-33693 - TierPoint, LLC"
33695,"SCALEMATRIX - ScaleMatrix"
33724,"BIZNESSHOSTING-DBA-VOLICO - VOLICO"
33785,"CITYNET - City Net Telecom"
33854,"HOSTIT-AS-NN - Nuco Technologies Ltd"
33876,"FLESK-AS - DMNS - DOMINIOS, S.A."
33891,"CORE-BACKBONE - Core-Backbone GmbH"
33905,"AKAMAI-AMS - Akamai International B.V."
33962,"DATAHOUSE-EKT - Filanco LLC"
33968,"INTERNETENGINEERINGAS - Internet Engineering Limited"
33972,"MASTERHOST-AS - LLC &quot;MASTERHOST&quot;"
33984,"SURFPLANET-AS - Surfplanet GmbH"
34011,"GD-EMEA-DC-CGN1 - Host Europe GmbH"
34037,"VARDAS-LT-AS - VARDAS.LT, UAB"
34088,"GDY-FRANCE - Host Europe GmbH"
34119,"WILDCARD-AS - Wildcard UK Limited"
34142,"BARTA-AS - LLC &quot;MicroTeam&quot;"
34164,"AKAMAI-LON - Akamai International B.V."
34173,"SAFEBRANDS-AS - SafeBrands S.A.S."
34222,"ZONER-AS - ZONER software, a.s"
34233,"SUPERIOR-AS - Superior B.V."
34235,"ASPSERVEUR-AS - ASPSERVEUR SAS"
34240,"MANITU - manitu GmbH"
34241,"NCT-AS - OOO New Communication Technologies"
34268,"AINET - OOO AineT"
34282,"UKNOC-AS - UKDedicated LTD"
34300,"SPACENET-AS - Internet-Cosmos LLC"
34305,"BASEIP - Base IP B.V."
34356,"FCNISP - Fiber Communication Network S.A.R.L"
34358,"WEBCLASSIT - Web Class IT SRL"
34360,"OGICOM - H88 S.A."
34420,"NETAFFAIRS-HOSTING-BV - Netaffairs Hosting B.V."
34432,"PHH-AS - Profihost AG"
34499,"BLACKBOX-LINX - BlackBox Hosting Ltd"
34541,"ONLINESOLUTIONS-AS - Online Solutions Oy"
34549,"MEER-AS - meerfarbig GmbH &amp; Co. KG"
34556,"SE-IPONLY - IP-Only Networks AB"
34619,"CIZGI - CIZGI TELEKOMUNIKASYON ANONIM SIRKETI"
34649,"HOST365 - HOST365 LIMITED"
34665,"PINDC-AS - Petersburg Internet Network ltd."
34679,"X20HOST - X-HOST-COMMUNICATION-SRL"
34685,"XOVO-AS - Hosting.de GmbH"
34702,"WAVECOM-AS - Aktsiaselts WaveCom"
34738,"WHL-ASN - WEBHOST LIMITED"
34745,"TELEWARE - TeleWare Hosted Services Ltd."
34762,"COMBELL-AS - Combell NV"
34768,"VIA - Smart Hosted Solutions Ltd"
34773,"VHOST-AS - Vhost Meremeta Ltd"
34788,"NMM-AS - Neue Medien Muennich GmbH"
34895,"HOSTNET-DE-AS - hostNET Medien GmbH"
34920,"SIMPLY-ROMFORD - Simply Transit Ltd"
34931,"AWARESOFT - Awareness Software Limited"
34934,"UKFAST - UKFAST.NET LIMITED"
34948,"TYPHON-AS - Claranet SASU"
34969,"PRESTIZ-AS - Prestiz Jacek Dudek"
34971,"PDDA-AS - Prometeus di Daniela Agro"
34989,"SERVETHEWORLD-AS - ServeTheWorld AS"
35017,"SWIFTWAY-AS - Swiftway Sp. z o.o."
35041,"NET-BINERO-STHLM1 - Binero AB"
35112,"GBNHOST-AS - LLC DZHIBIEN HOST"
35130,"SFERANET-AS - Sfera Networks s.r.l."
35152,"NETWORK-AS - Oceanet Technology SAS"
35196,"IHOR-AS - Ihor Hosting LLC"
35206,"NOVATREND-AS - NovaTrend Services GmbH"
35251,"YUNSERVER - Ziyin Lin trading as Netlab"
35277,"LLHOST-INC-SRL - LLHOST INC. SRL"
35278,"SPRINTHOST - SPRINTHOST.RU LLC"
35295,"PETERHOST-PITER - JSC &quot;RU-CENTER&quot;"
35329,"GD-EMEA-DC-CGN3 - Host Europe GmbH"
35344,"SYNTEN-AS - SYNTEN Sarl"
35366,"ISPPRO-AS - ISPpro Internet KG"
35382,"CAPNOVA-AS - Oy Capnova Ltd"
35393,"EURO-WEB-AS - CTS Computers and Telecommunications Systems SAS"
35415,"WEBZILLA - Webzilla B.V."
35425,"BYTEMARK-AS - Bytemark Limited"
35444,"DIGICOMALBANIA-AS - Digicom SHPK"
35467,"DDF-AS - DataDiensten Fryslan B.V."
35470,"XL-AS - Signet B.V."
35499,"GR-ERMIS - VASILEIOY GEORGIOS KAI SIA E.E. ERMISWISP"
35534,"ARTCLUB-AS - &quot;Art-Club&quot; SRL"
35537,"XTOM-EE - xTom OU"
35540,"OVH-TELECOM - OVH SAS"
35569,"PETERHOST-MOSCOW - JSC &quot;RU-CENTER&quot;"
35578,"TV-REPUBLICA - TV REPUBLICA SRL"
35582,"CHISTYAKOV - IP CHistyakov Mihail Viktorovich"
35592,"COOLHOUSING-AS - Coolhousing s.r.o."
35625,"EURAFIBRE-AS - Eurafibre SAS"
35662,"REDSTATION - Redstation Limited"
35710,"WEBERCLOUD - Weber eBusiness Services GmbH"
35711,"EXPANSION-COMPUTERS-AS - Expansion Computers SRL"
35779,"MCLOUD-AS - mCloud doo"
35787,"IC-AS - Internet Cafe uslugi informatyczne Miroslaw Backiel"
35908,"VPLSNET - Krypt Technologies"
35913,"DEDIPATH-LLC - DediPath"
35914,"ARMOR-DEFENSE - Armor Defense Inc"
35916,"MULTA-ASN1 - MULTACOM CORPORATION"
35974,"QTS-EU - Quality Technology Services, LLC"
35993,"AKAMAI-AS - Akamai Technologies, Inc."
35994,"AKAMAI-AS - Akamai Technologies, Inc."
36007,"KAMATERA - Kamatera, Inc."
36024,"AS-TIERP-36024 - TierPoint, LLC"
36031,"Q9-AS-BRAM - Q9 Networks Inc."
36057,"WEBAIR-INTERNET-MTL - Webair Internet Development Company Inc."
36077,"DYNAMICHOSTINGBIZ - Dynamic ASP Inc."
36114,"VERSAWEB-ASN - VegasNAP, LLC"
36217,"NETACTUATE - NetActuate, Inc"
36218,"CIRRUSTECHLTD - Cirrus Tech Ltd."
